customer_id,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,postal_code,country,registration_date,is_premium,preferred_language,marketing_consent
0d357958-a9b4-4765-a0fc-b4801a660227,Grant,Jones,riveraelizabeth@example.net,487.413.7529x883,1946-07-18,F,56083 Benjamin Cape,,Kathleenfort,Rhode Island,90418,Turks and Caicos Islands,2024-08-15,TRUE,Spanish,TRUE
b718d22c-ee98-4675-8ddc-cbcd760b61dd,April,Hunter,nbailey@example.net,001-658-552-3860x0304,2007-05-31,M,199 Rodriguez Cliff Suite 239,,North Kimberlyshire,Hawaii,96152,Western Sahara,2024-11-17,TRUE,French,TRUE
155f0c04-919a-4b84-b769-c11291bcc2a8,Kara,Beck,turnertimothy@example.net,001-983-309-3096x7139,1986-01-21,F,60221 Eric Way,Suite 672,North Catherineland,Delaware,15274,Hong Kong,2024-06-27,TRUE,French,TRUE
415542db-ec59-4bc9-a6f9-ef681e3edee5,Dan,Gentry,martinezjennifer@example.com,(658)573-3930,1973-12-29,F,3802 Curtis Shores Suite 812,,Gregoryland,Maine,03477,Somalia,2024-10-26,FALSE,Spanish,FALSE
ac4063f9-d939-462e-8cd9-a05d0c612a6a,Felicia,Garrett,sandraheath@example.net,+1-352-229-4620x93556,1999-06-10,F,995 Kimberly Prairie,,Colonville,Iowa,59972,British Indian Ocean Territory (Chagos Archipelago),2023-12-08,TRUE,English,TRUE
141e2a98-202c-41f3-8966-4b8e9d394f6c,Joshua,Coleman,andrea85@example.com,723-404-1202x7061,1977-04-02,M,740 Carol Circle,,Higginsland,Nevada,56363,Tokelau,2024-11-20,FALSE,German,FALSE
9ca6cd5d-fc0f-4048-86b7-24e937b3aa6c,Andrew,Perez,michelleschmidt@example.org,854-920-3403x01095,1983-01-16,F,6491 Ramos Springs Suite 546,,East John,Connecticut,18439,Taiwan,2025-05-10,FALSE,Spanish,TRUE
6ea282ec-85f8-43ef-ae7b-72ab10329edd,John,Hamilton,williamsbrian@example.org,410.830.6831x76417,1979-10-08,Other,081 West Drive,,Port Jennifermouth,Virginia,08470,Kyrgyz Republic,2023-10-24,FALSE,French,TRUE
453e92af-5c30-43ab-9785-ee9ff3ccfaa6,James,Williams,dgarcia@example.com,001-835-410-4584x743,1952-05-28,F,09625 Griffin Squares,,Carlsonfort,Alaska,27313,British Indian Ocean Territory (Chagos Archipelago),2024-10-28,FALSE,German,FALSE
ad10a3af-0b34-45cd-99a2-f2b209c2d92f,Adam,Gonzalez,catherinemoore@example.com,966-262-1591x832,1946-10-26,M,6661 Hanna Road,,Port Carlosville,Arkansas,59081,Namibia,2024-08-31,FALSE,German,TRUE
a99b863e-d2e6-4073-bdd4-44a7e3ce31ef,Elizabeth,Martinez,benjamin49@example.org,-10227,1998-01-06,Other,49980 Lucas Rapid,Suite 698,Fowlerland,Illinois,61219,Nauru,2024-07-25,FALSE,Spanish,TRUE
4161341c-a4ab-427d-bda4-bd1925a82523,Gina,Cervantes,vmorrison@example.com,966-912-3740,1983-06-29,Other,32562 Jillian Passage Suite 991,Suite 014,South Melanie,Texas,18794,Anguilla,2024-02-02,FALSE,Spanish,TRUE
0cadb208-a1de-4f1e-bf74-d6edcebf90a2,Tanner,Robertson,danieljenkins@example.org,+1-904-418-1359x98989,2005-09-15,F,70889 Reilly Pass,,Port Loriland,Ohio,52798,Uganda,2024-03-08,TRUE,German,TRUE
b5388124-a91a-4c2b-93a9-4bbe528abf8a,Kevin,Taylor,hayesnicole@example.com,283.897.8570x82004,1976-11-28,M,1236 Kevin Lodge Apt. 128,,Craigshire,Louisiana,22173,Netherlands Antilles,2025-01-21,FALSE,Spanish,FALSE
f56d9ebe-b49b-40a4-9d63-71a563b05e0d,Rodney,Mckee,stevengoodwin@example.net,+1-770-840-9531x41961,1947-08-19,F,327 Craig Valley Apt. 565,Apt. 796,West Danielle,Rhode Island,55765,Reunion,2024-12-28,FALSE,German,TRUE
33948b26-0ee7-49d0-ae5c-ff2aa264b64c,Justin,Bishop,upayne@example.com,+1-760-347-8421x702,1970-11-24,Other,59364 Aaron Ports,,West Amanda,Ohio,91817,Macao,2024-02-13,FALSE,German,TRUE
ec0bd8d1-aeaf-4b3f-b75f-5fd85bab2530,Christina,Beard,tracifoster@example.org,001-387-599-1609x11413,1968-12-23,F,61337 Kline Junctions,,East Bradley,Kentucky,42603,Moldova,2024-09-19,FALSE,English,TRUE
140bc2f9-b80f-42a5-a443-e7d26025feb7,Cody,Cook,kentmichael@example.com,001-247-824-1916x50344,1971-12-30,M,7182 Wheeler Ports,,New Ambertown,Montana,61020,Syrian Arab Republic,2024-10-21,FALSE,English,TRUE
bfb81a6c-d749-407d-8645-0afdb6bfa3d7,Dustin,Nelson,hnelson@example.org,559.826.6486,1992-01-12,Other,8694 Mark Radial Suite 501,,New Dennisburgh,Arkansas,90606,Slovakia (Slovak Republic),2024-08-25,FALSE,French,FALSE
e1fc5cdd-47cb-4896-b5c6-70d10bc1a108,Virginia,Sanchez,csmall@example.com,817-516-0398,1973-04-20,F,62189 Murphy Rapid Apt. 670,Apt. 099,Lindsayport,North Dakota,76570,El Salvador,2024-01-05,TRUE,Spanish,TRUE
08f1c9e7-5fed-4764-8396-509557ff1239,Brandon,Knapp,rfleming@example.net,-7218,1945-08-11,Other,6577 Medina Burgs Suite 453,,Port William,Rhode Island,04287,Jamaica,2023-11-29,FALSE,Spanish,TRUE
2b6fce95-8626-4941-90ce-6ee00e3e4d2c,John,Casey,lauren62@example.net,(765)540-1659,2007-08-09,F,62212 Kelly Track,,Pattersonfort,Vermont,86568,Lebanon,2024-04-17,FALSE,Spanish,TRUE
4fc00364-43de-4f7f-9ea3-2e3bf1427a81,Richard,Gallagher,pricedale@example.org,211-358-4886x008,1976-12-05,M,7823 Gerald Ranch Suite 704,,Taylorchester,Kentucky,22011,Northern Mariana Islands,2025-05-11,FALSE,English,TRUE
94a1aa61-f9a3-414a-b557-29d0a6b70608,Ronald,Thomas,calhounbrian@example.net,737-453-6596x807,1969-09-17,Other,242 Emily Square Apt. 854,Suite 400,Scottstad,Maine,85987,Lao People's Democratic Republic,2024-05-08,FALSE,German,FALSE
32f2dc18-61f6-47ff-a6f3-d76b4e115d98,Jodi,Kane,rodriguezsheryl@example.org,001-574-689-7917x763,1988-07-13,Other,2038 Cohen Viaduct,,South Michaeltown,Tennessee,71660,Bahamas,2025-05-03,FALSE,German,FALSE
a307d651-8b57-46e8-860f-27ac7150295d,Melanie,Lawson,crivers@example.com,530-669-3588x24935,1945-06-09,F,181 Alexander Parkways,,Willieland,Nevada,45765,China,2024-03-23,FALSE,English,TRUE
7fa9248f-d72c-47c8-93fb-432ac4349996,Jonathan,Rangel,jose60@example.net,385.217.9937,1988-04-22,F,91287 Sawyer Street Suite 999,,Mcneilhaven,North Carolina,20817,Turks and Caicos Islands,2025-07-08,FALSE,Spanish,FALSE
e00e1697-9ca5-490a-83c9-04426d8a01ee,Kathy,George,victoria57@example.net,001-827-614-7246x301,1956-07-18,Other,38397 Adrienne Freeway Apt. 218,Suite 062,East Zachary,North Carolina,06972,Rwanda,2024-11-11,TRUE,Spanish,TRUE
48e5d468-b7e2-4e58-95c6-46ffda2c294b,Angela,Lewis,davidvelasquez@example.org,(832)800-1867,1952-06-07,F,89876 Alex Corner,,Jaimefurt,Colorado,38349,Bahamas,2025-08-01,FALSE,German,TRUE
5f5311c0-5b81-440f-a4d5-c4c59ff0f4a9,Jenny,Hurst,sarah31@example.net,207.246.8235x46951,1958-02-23,M,6205 Harding Summit,,Kimland,Michigan,03062,United Kingdom,2025-02-05,FALSE,English,FALSE
2356801e-6382-4b2e-b4c7-6f0663b4ee0c,Brandon,Reynolds,fhenderson@example.org,9657411340,1951-06-24,M,949 Williams Ridges Apt. 583,,Barnesborough,Maine,73109,Cambodia,2024-06-08,FALSE,English,FALSE
41fb071e-bc5b-4702-a4fa-0f3210fae9ce,Amanda,Bradley,mmoore@example.com,3839868889,1980-08-22,M,150 Pratt Meadow Apt. 571,Suite 609,East Andrew,Colorado,17894,Jersey,2025-07-04,FALSE,English,TRUE
bf3fb61a-f5a4-4607-8e79-675315f3623e,Jacqueline,Mcneil,osweeney@example.net,001-782-460-4180,1949-08-04,Other,5851 Tucker Highway Apt. 274,Suite 921,New Emilyside,Georgia,37244,Bermuda,2024-12-04,FALSE,German,TRUE
8e5f9942-e14b-43ad-9e30-862d5916d1da,Jennifer,Powell,ryanthompson@example.org,+1-375-789-1704x542,1990-12-23,Other,7056 Aaron Ports Apt. 257,,Lake Autumnton,California,83354,Iran,2024-02-06,FALSE,French,TRUE
00736676-d332-430d-a818-b5294988715e,Sara,Roach,dhill@example.com,(732)647-2828,1944-12-23,Other,78822 Love Garden,,East Victorialand,Missouri,71574,Uzbekistan,2025-08-12,TRUE,French,FALSE
caa95950-8f4f-4bba-95dd-3baef520fed4,Laura,Brooks,yjones@example.com,-6311,2000-03-07,Other,2610 Perez Viaduct,Suite 092,North Antonio,California,56886,Nauru,2024-04-19,FALSE,French,FALSE
69aab500-0fbc-4629-87b6-2821139b2304,Erin,Smith,sscott@example.net,989-848-5432,1984-12-29,Other,5294 Frye Trafficway,Apt. 619,South James,Maryland,71072,Belize,2024-02-01,TRUE,English,TRUE
2d84f2fd-5922-4019-814b-822061943772,Rachel,Swanson,johnsonmartin@example.org,(689)563-2174x357,1967-08-06,M,8064 Williams Meadow,Suite 398,Lake Wendy,Maryland,71534,Macao,2024-01-18,FALSE,German,TRUE
33bc1541-5e62-40f6-8421-d007f97bdd03,Amy,Ponce,lauren64@example.com,(280)855-0774,1969-02-20,M,551 Woodward Estate Apt. 920,,New Sharonmouth,Connecticut,06072,Lithuania,2024-12-20,FALSE,German,TRUE
482bd224-a399-4b32-baa3-b869cf5ddbb4,Holly,Cross,prestoncory@example.org,678-961-9025,1991-01-16,Other,22069 Calhoun Island Suite 120,,Lake Derekmouth,Massachusetts,74673,Guinea-Bissau,2025-06-27,FALSE,Spanish,TRUE
8ac46606-86cc-4cdd-aa9b-207d3dfb3707,Suzanne,Smith,smalone@example.org,951-753-2594,1946-10-24,F,0717 Megan Mountain Apt. 595,Apt. 310,South Keithborough,Maryland,95052,American Samoa,2024-01-24,TRUE,German,TRUE
f726918b-03a8-476e-a832-595bd0b97791,Hannah,Riley,ramirezdavid@example.org,660.389.4118,1959-09-13,F,928 Reed Terrace Apt. 595,,North Michael,California,04860,Bahamas,2024-07-01,FALSE,Spanish,FALSE
007f4229-bc23-4f91-afb6-6f7eb310be22,Tamara,Hudson,schneiderraymond@example.com,-9226,1978-09-22,Other,233 Parker Square Suite 300,,Henryfurt,Wisconsin,21102,Grenada,2024-04-30,FALSE,German,TRUE
54377384-1fcc-4c0e-bd13-333f06e63e4f,Alan,Martin,maria17@example.org,(254)426-2417x8429,1989-08-25,F,34511 Jo Bypass,,Lake Pattychester,Utah,06582,Guinea-Bissau,2024-02-25,TRUE,English,FALSE
1bd94096-1ddd-4075-97b8-c81f0b4cace1,Adam,Duran,pdixon@example.org,(211)666-7329,2005-08-19,M,5988 Morris Port Apt. 129,Suite 426,East Stephaniebury,Nebraska,88455,Spain,2025-07-05,FALSE,French,TRUE
51ae1530-e25c-48da-936b-e0aa15fe42e6,Harold,Smith,stephengomez@example.org,347-370-9207,1999-02-25,F,38023 Graves Extension Apt. 921,,Rebeccahaven,Delaware,68953,Montserrat,2025-07-26,FALSE,German,TRUE
3e4009f2-450e-4877-9aaa-c65261dc12d0,Tracy,Smith,ariana61@example.org,463.385.5881x95977,1970-08-11,M,053 Nichols Valley,,North Amy,Missouri,80278,Western Sahara,2023-12-18,FALSE,French,TRUE
72273fee-f397-441d-b4a6-8fb720a1f686,William,Perkins,lindahill@example.com,4185227200,1986-06-27,M,232 Brian Corners Suite 474,,Lake David,West Virginia,69300,San Marino,2023-11-13,FALSE,Spanish,FALSE
e101450a-bce8-46cb-be05-38e8ab820ab2,Carl,Dickson,barbara30@example.net,(402)403-0423,1993-06-03,M,5213 Robbins Canyon Apt. 816,,Oliviachester,Kentucky,52388,Congo,2023-08-22,FALSE,Spanish,TRUE
b48ffe2c-6328-40f8-8ab7-9cd93ac0831c,Evelyn,Summers,jennifer93@example.com,475.369.1983x210,1972-12-03,M,4690 Brandi Pines,,North Sherry,Alaska,35060,Egypt,2025-06-04,FALSE,English,TRUE
91597921-9bed-4810-8731-7aa84dba869e,Tammy,Weaver,carl66@example.org,(291)731-6708,1972-04-02,M,6706 Jackie Drives Apt. 986,,Michaelport,Pennsylvania,38110,Slovakia (Slovak Republic),2025-04-03,FALSE,French,FALSE
9094e644-64f3-4af6-adc9-2ce2a46dc471,Krista,Turner,alexanderryan@example.org,+1-549-433-9650x49627,2002-03-29,Other,2611 Schmitt Glens,,Port Robert,Florida,97342,Guam,2025-08-19,TRUE,Spanish,FALSE
9bb76e15-a2a3-4180-965b-daec20dcd265,Diamond,Dominguez,emily18@example.net,+1-808-679-9196x2341,1959-08-25,M,532 Valentine Ferry,,Elizabethstad,Ohio,31414,Czech Republic,2024-02-26,FALSE,French,TRUE
a668cf2f-c091-4e09-830a-1961d4a4df9b,Jose,Harris,lambjohn@example.org,001-658-976-0545x769,1967-02-23,M,9453 Rasmussen Mews Suite 974,,Hugheshaven,Missouri,08834,Jersey,2024-01-29,FALSE,French,TRUE
4aa0626f-c9e2-4ad8-aa25-1557c4eb7edf,Rebecca,Martinez,matthewwood@example.net,001-409-759-4815x269,1998-02-27,Other,664 White Walk Apt. 074,,East Micheal,Virginia,77637,British Indian Ocean Territory (Chagos Archipelago),2024-03-13,FALSE,English,TRUE
4f4f6d03-bc75-4a9a-a2d8-cd7b832637b5,Hunter,Martinez,brian48@example.net,232.961.4543,1983-03-11,F,73100 Tyler Pines Suite 221,,West Jessicamouth,Colorado,73505,Fiji,2024-04-23,FALSE,Spanish,FALSE
48500b11-218d-48dd-9cea-b3be1a6e8942,Eric,Cox,jocelyn26@example.net,744.470.1732x086,1959-10-12,M,7296 Fleming Lodge Apt. 370,Apt. 400,Lisamouth,Ohio,08743,Anguilla,2025-08-09,FALSE,Spanish,FALSE
f75bebcf-6c38-4b63-becb-850a54dac8f9,Sharon,Nguyen,johnsonsamantha@example.com,+1-522-314-2573x16094,1996-12-24,Other,8172 James Flat,,Deanstad,Virginia,20708,Maldives,2025-04-13,TRUE,French,TRUE
88d5a238-ae23-4e91-9acf-702df0a27c6e,Peter,Knox,burkejacob@example.net,+1-973-552-5953x3222,1992-03-22,F,992 Justin Walk,,Vazquezbury,Minnesota,30057,Bulgaria,2024-02-12,FALSE,English,TRUE
89116aa9-472d-4894-9485-afb15624de0c,Rodney,Miller,teresa76@example.org,3874082697,2001-02-05,Other,0107 Eric Courts,Suite 838,Lake Christopher,New York,87823,South Africa,2025-06-03,FALSE,French,TRUE
904b4ef4-a7b0-4f96-885b-47f756edee92,Crystal,Leblanc,amanda46@example.com,457.442.2332,2007-03-20,F,194 Osborn Key,,Lake Lisa,Utah,83251,Tokelau,2024-01-10,TRUE,English,FALSE
91f9761b-ac79-4c52-a703-af4524c49e42,Gregory,Mullen,lbrown@example.net,935-606-3731x18046,1951-10-01,F,75384 Denise Islands,,North Pamela,California,29304,Singapore,2024-06-14,FALSE,English,FALSE
39151f3e-ece8-41b1-908e-718236df3b4f,Greg,Guerrero,elizabeth39@example.net,456.315.4705x5491,1969-09-11,F,4119 Rivera Groves,Apt. 919,Vargasborough,Pennsylvania,42580,Korea,2024-10-17,FALSE,Spanish,TRUE
ede093f3-d458-491d-ad73-c1129431480c,Tyler,Ballard,woodsaaron@example.org,3424620197,1994-03-29,F,41393 Bullock River,,Fordshire,Tennessee,59995,Iraq,2023-09-17,FALSE,Spanish,TRUE
872067d1-5b95-43dd-b731-2cf7b557bbc0,Ashley,Mills,charlessimmons@example.com,719.922.7607,1988-10-12,F,3394 Darius Course Suite 543,,New Emilyshire,South Dakota,44393,Cocos (Keeling) Islands,2024-02-17,FALSE,English,TRUE
a377cfb2-bdc9-48cc-98d2-adac4e9d0e9e,David,Williams,willismichael@example.org,001-857-964-4974x70002,1971-07-23,Other,8676 Armstrong Ramp Suite 416,,South Pamela,Nevada,91022,Antigua and Barbuda,2024-03-06,FALSE,English,FALSE
8c503fe1-7119-46ac-bbb0-5463ea87077c,Michaela,Johnson,usanchez@example.net,473.909.6496,1974-09-02,M,95296 Manuel Causeway,,Brittneytown,Idaho,48736,Guernsey,2023-11-13,TRUE,German,TRUE
d42295e2-b469-4271-8d34-806a20f94fe8,Evan,Martin,bcraig@example.com,715.894.8989,1968-05-12,Other,6345 Baxter Highway Apt. 441,,Cherylfurt,Oregon,79600,Namibia,2024-02-25,FALSE,French,TRUE
40cc4ac9-ced7-4ee0-9b57-95049192f005,Karen,Sanchez,joshua74@example.org,001-546-240-8822,1985-01-04,F,629 Cummings Forge Suite 132,Apt. 097,North Hayley,Delaware,63250,Senegal,2023-09-22,FALSE,English,TRUE
5da4ddd4-9163-4f41-87f4-794f0cc37ab1,Timothy,Turner,james65@example.com,892.320.3004x4964,1954-09-25,Other,002 Rodriguez Tunnel,Apt. 375,Linhaven,Virginia,78476,India,2024-01-14,FALSE,French,FALSE
cef7e2f5-d5ab-498b-b6cc-df1ddfc40160,Mark,Rogers,jmaynard@example.com,599-631-4584,1991-12-25,M,6311 Sarah Plaza Suite 034,,East Maria,Hawaii,88417,Saint Vincent and the Grenadines,2023-12-03,TRUE,English,TRUE
7fde0511-fa62-4533-96df-a43dde755a6e,Arthur,Wright,stephen24@example.com,810.243.7968,1946-11-10,F,294 Mullins Causeway Apt. 177,Suite 174,North Kevin,Massachusetts,08161,Cape Verde,2024-02-13,FALSE,German,TRUE
80d2cd6e-3362-4058-9dd3-6bce7ca78d7e,Amanda,Moody,stacey22@example.net,+1-446-565-2752x332,1945-04-08,Other,25691 James Branch,,North Jeffrey,Kentucky,54016,Lao People's Democratic Republic,2024-07-27,TRUE,German,TRUE
a32033bc-096b-4106-8adc-3ce1d5b10619,Carlos,Schwartz,xlogan@example.org,762.579.9553x024,1948-06-13,F,39847 Jimmy Forge,Suite 202,Stephenshire,West Virginia,02648,Bermuda,2024-08-06,FALSE,English,TRUE
6b482bc0-0b8b-43cf-a8dd-9418e74e1024,Jennifer,Rosario,kellyibarra@example.org,464.687.1775x461,1948-01-15,F,8387 Kristina Mountains Apt. 581,,East Levi,Arizona,77169,Slovenia,2025-02-04,TRUE,Spanish,TRUE
39378896-d9bd-483b-9d82-4940cc30a4a3,Matthew,Long,jennifer82@example.org,933.279.1212x1101,1960-09-03,Other,869 Elizabeth Cliffs Suite 074,Apt. 392,Daleview,Vermont,47026,Christmas Island,2024-11-26,FALSE,English,TRUE
3fcf80c0-a249-46f6-be72-fad34c26d0d4,Lucas,Blackwell,snydergerald@example.org,464.333.8722x0542,1970-03-14,M,5496 Regina Streets,,Lake Amberborough,Illinois,38498,French Polynesia,2024-04-10,FALSE,Spanish,FALSE
d3126ab7-7d6c-4fad-975c-b81831fc82a8,Scott,Stein,torresmary@example.com,799.350.4702x05968,1986-04-15,Other,77492 Simmons Shoals Apt. 295,,Hallburgh,New Hampshire,65775,Lebanon,2024-04-23,FALSE,English,FALSE
f04241c4-5328-4ebe-b888-3493c5adbb5e,Laura,Moore,ashley06@example.org,(658)312-9205x9229,1949-06-28,M,3029 Stewart Shores Suite 363,,Barnettberg,Tennessee,54057,China,2025-05-23,FALSE,German,TRUE
cf3bb524-bc9a-4931-8efd-5e40f6bc7e07,Cindy,Phillips,bradbennett@example.com,+1-249-680-8513x31380,1983-09-09,F,211 Melissa Court,,Port Charles,West Virginia,39307,Malawi,2025-01-15,TRUE,French,TRUE
c7956cc7-e157-4f47-85f5-dc5ead7e3381,Rhonda,Rodriguez,amanda68@example.com,-3333,1982-06-28,M,4420 Laura Fall,,Ramoshaven,New Mexico,32554,Switzerland,2024-04-19,FALSE,French,FALSE
34932652-c820-4700-82cd-6e18ddbba7d0,Abigail,Parsons,slittle@example.com,001-441-496-2342x1926,1949-09-29,Other,04104 Cheryl Place,Apt. 147,North Thomasmouth,Georgia,53749,Namibia,2024-12-05,FALSE,French,TRUE
2b844a4d-9a27-4842-9d95-3ebe7b36f868,Brooke,Austin,pearsonwillie@example.org,480-203-6660,1948-11-17,Other,3285 Amy Field,,North Marcton,Massachusetts,24023,Faroe Islands,2024-02-25,FALSE,French,TRUE
b780782e-c947-41e6-99be-bfa0101dd663,Olivia,Nolan,mcconnellangela@example.org,(592)599-0076x86276,1956-09-13,M,963 Lisa Lodge,,New Matthewville,South Dakota,71585,United States Minor Outlying Islands,2025-05-11,TRUE,German,TRUE
b80f6640-bb51-44c8-9950-0b1bd6e5170b,Karen,Tate,raymondgarcia@example.com,-4323,1993-06-02,M,88352 Mclaughlin Stream,,New Thomastown,Montana,63714,Lithuania,2024-06-14,FALSE,French,FALSE
a96169fa-b791-4c87-8d13-4926fd872e63,Cody,Williams,margaret20@example.net,-3750,1952-07-31,M,159 Riley Place Apt. 845,,Thompsontown,Virginia,96430,Canada,2025-02-14,FALSE,German,TRUE
e65d3648-30db-4aed-bbfa-a5b6e943b1ab,Peter,Richardson,wferguson@example.org,+1-459-712-5734x989,1966-10-30,Other,460 Rojas Dale,Apt. 747,Port Christina,Nevada,77868,Gabon,2023-10-07,FALSE,English,TRUE
dc0cf6ca-04ac-4ff0-8047-4c8842598667,Kathy,Andrews,jwashington@example.org,-6402,1963-05-28,M,398 Rodriguez Mountain,Apt. 478,Jamieshire,Ohio,70390,Botswana,2024-06-10,FALSE,English,FALSE
6dec0c51-c774-4b26-afb0-8142514b00a8,Kelly,Silva,bakerleslie@example.net,(886)405-2102,1975-11-06,F,6489 Andrew Plains,,West Amanda,Kentucky,47499,Mali,2023-11-09,FALSE,German,TRUE
3d4a74e2-cb9d-4296-a216-0dcc18e83789,Kayla,Smith,nancyballard@example.com,548.283.9974x1856,1954-10-19,F,0003 Erin Stravenue Suite 619,Suite 305,Carterside,Kentucky,74600,Congo,2025-05-22,FALSE,Spanish,TRUE
4ae28aee-1953-4981-95ab-55433d421d26,Samuel,Weaver,ryan90@example.net,001-370-218-7260x01365,1960-05-07,F,4429 Phillip Harbor Suite 686,Suite 240,Thomasberg,Delaware,42916,United States Minor Outlying Islands,2024-05-13,FALSE,Spanish,TRUE
e967fbb6-e1a4-4afa-b3ce-61c941d3c343,Cheryl,Graham,btaylor@example.org,(921)290-5334,1962-03-27,F,7648 Cohen Islands Suite 939,,Nguyenville,Iowa,70542,Czech Republic,2024-04-18,FALSE,English,TRUE
7780bed9-1aed-40b1-a9d0-16c07c30218f,Adam,Rivas,karlchandler@example.org,329-300-3622,1993-06-08,F,27726 Herrera Plains Apt. 958,,Jennifermouth,Oklahoma,43063,Chile,2024-01-07,FALSE,English,TRUE
af4f82ad-d113-4ef0-8734-e16e2ad4d031,Breanna,Torres,donald51@example.com,285-775-9171,2006-12-26,F,054 Jonathan Motorway,Suite 473,Daniellestad,Wyoming,19001,French Southern Territories,2024-07-25,FALSE,English,TRUE
d2674a71-4681-44ec-9d29-a314e21e1bd9,Morgan,Dennis,daniel71@example.com,001-249-773-4493,1960-05-18,Other,803 David Forge Suite 113,,Port Dawn,Rhode Island,24384,Japan,2025-08-16,TRUE,English,FALSE
31269a26-e4d7-4dcd-ac38-9c4b74206cf4,Benjamin,Wells,lisahawkins@example.com,(478)773-0486,1991-03-14,Other,2174 Murphy Shore,Apt. 537,North Williamville,Minnesota,56187,Poland,2024-08-25,FALSE,French,TRUE
f16ef86f-c9cf-4f1f-a975-5f91b2aec4ba,Jacob,Ramirez,vcrawford@example.com,662.896.9143x362,1987-06-12,Other,5099 Hannah Creek Apt. 898,Suite 739,New Rebeccamouth,Hawaii,12979,Romania,2023-10-25,FALSE,French,FALSE
1af6c020-e082-4de0-afe7-0746b5c618d5,Amber,Ortiz,rebecca24@example.com,788-949-9795x728,1966-12-30,M,281 Harold Cliffs Suite 978,,Port Devinhaven,Ohio,25081,Northern Mariana Islands,2024-12-04,TRUE,German,TRUE
662fd027-a455-45b0-9023-ff7dae7beb86,Rebecca,Hayes,murraysara@example.net,344.451.4367x28681,1994-01-17,M,038 Walton Vista,Apt. 193,Flowersland,Louisiana,44614,Morocco,2023-08-28,FALSE,English,TRUE
b76b3fc1-6771-4216-a953-35cc54022822,Paige,Johnson,marthagriffin@example.net,5557286693,1950-09-20,Other,880 Woodward Bridge Suite 326,,Lake Julieville,Oregon,32106,Solomon Islands,2024-11-15,FALSE,Spanish,TRUE
6c5944b7-3563-42cf-a7f9-6229b44dd7a1,Christopher,Wright,melissarollins@example.com,(755)313-6090,2002-11-09,F,45024 Jennifer Ford,,Jonesmouth,Vermont,70091,Luxembourg,2024-01-26,FALSE,English,TRUE
406dcfd1-af8c-4763-ba1b-810bd9e07d9c,Nicholas,Morales,smiller@example.com,896.393.3539x00585,1969-08-03,Other,3156 Allen Oval Apt. 551,Apt. 643,Huberton,Texas,18067,Taiwan,2024-09-17,FALSE,English,TRUE
466ff60e-ab16-4025-ba4f-d335ed7eb170,Rhonda,Ruiz,stephenwyatt@example.net,+1-666-660-5342x816,1949-04-23,F,01975 Matthew Well Suite 640,,Tabithaton,Illinois,88224,Monaco,2024-10-17,FALSE,Spanish,FALSE
22dea493-ea99-4f41-b99d-058fb4836ba2,Aaron,Henry,alanthomas@example.com,362.581.4447,1984-12-01,M,09690 Simpson Green Apt. 922,,Sheenahaven,New Jersey,35840,Tunisia,2024-04-24,FALSE,German,TRUE
f488cd13-c789-4e83-978f-4aa8ab589894,Karen,Bell,mariahwang@example.net,001-372-871-7430x6881,2001-09-27,M,034 Brittany Trace Apt. 873,,Ramosstad,North Carolina,29657,Saint Martin,2024-02-17,FALSE,French,FALSE
1ba2eeb6-e307-4858-ba3d-41adb081a2a9,Jason,Campbell,qcole@example.org,809.209.1538,1957-04-24,Other,2542 Sandra Cliff,,Port Molly,Colorado,80613,Antigua and Barbuda,2025-03-04,FALSE,English,TRUE
09b8a089-eb7a-4483-b92d-39489a2d4daf,Denise,Cole,adrianchang@example.org,6077941932,1997-10-07,Other,109 Klein Inlet,,Lake Sandraberg,Wisconsin,36814,Mayotte,2024-08-15,FALSE,English,FALSE
ade17bdd-fa09-4ff3-bde5-ec449ecd3ac6,Anthony,Cross,yhernandez@example.com,001-463-422-5174,1964-05-05,F,3261 Amanda Road,,North Jamesfurt,North Dakota,57074,Bolivia,2025-02-04,FALSE,English,TRUE
c60356d9-0841-4017-a7c9-639ee3abb4a8,Patrick,Williams,hernandezreginald@example.net,+1-720-520-0953x6621,1972-06-26,M,57795 Brian Park,,East Matthew,Oregon,02116,Anguilla,2025-05-01,FALSE,French,FALSE
e7f6b8e4-019e-429a-8194-4b36cd7b6d75,Steven,Gilbert,lopezkimberly@example.net,322.811.3869x087,1978-05-12,M,10454 Sparks Park,,New Garyland,New Mexico,01325,Korea,2024-03-06,FALSE,German,FALSE
2a5e451b-6202-490a-9c8b-5fd1a5a97629,Kirk,Russell,mandymalone@example.com,(425)521-6025,2006-08-27,M,20944 Salinas Mountains Apt. 690,,Lake Ian,Tennessee,82487,Guinea,2024-04-21,FALSE,Spanish,TRUE
54834ddd-4196-40b3-be29-ea70c1b70bf2,Cody,Leblanc,portiz@example.com,+1-848-202-4559x851,1953-07-30,F,91589 George Meadows,Suite 498,Scottside,Nevada,67832,Peru,2024-07-12,FALSE,English,FALSE
c0d967f1-2afa-48b9-894b-20107f55f325,David,Ford,velezvincent@example.com,974-608-3781x9190,1986-10-22,M,64006 Phillip Stream,,Port James,Massachusetts,30708,Fiji,2024-10-12,FALSE,French,TRUE
