order_id,customer_id,order_date,order_status,payment_method,shipping_method,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postal_code,shipping_country,billing_same_as_shipping,discount_amount,tax_amount,shipping_cost,total_amount,notes,created_at,updated_at,subtotal
9c8f882c-75fe-48c4-9eb5-101cd70a4f62,56f4b29a-2c3e-4633-b630-e1204ae7ffe4,2025-03-22,processing,credit_card,standard,736 Diana Light,,Robertstad,Montana,77512,Hungary,True,0.0,75.25,22.89,983.41,,2025-03-22 06:01:27,2025-08-18 20:24:04,885.27
15076311-c8e3-4177-9c18-8dc3618d2441,35eb5c0a-a4d3-4383-bc7c-bef32bc13015,2024-11-26,delivered,debit_card,overnight,95822 Pearson Island,,Lake Kevinchester,Massachusetts,98118,Tuvalu,True,0.0,42.92,15.95,563.87,,2024-11-26 12:24:25,2025-05-19 17:36:28,505.0
9d38c2d4-e686-4531-a990-2bf76ff6d220,919cfd91-26be-43c5-bd6c-787582659cd7,2024-09-01,delivered,paypal,standard,629 Preston Hollow,,South Victoriastad,North Dakota,39524,Nauru,True,32.93,292.0,2.79,3697.17,,2024-09-01 09:49:44,2025-08-11 12:40:19,3435.3100000000004
f864a6dd-d0ca-4977-86af-bd65e3786b68,a40365a2-8734-484d-ba3c-c788152f55d3,2024-12-05,delivered,debit_card,express,68605 Michael Mill Apt. 499,Suite 030,New Cindy,Kentucky,35810,Suriname,True,0.0,229.15,1.6,2926.65,,2024-12-05 15:25:36,2025-07-18 12:52:20,2695.9
59485a43-1c96-4dee-ae32-3b9bda8fc88f,ea2982ff-43f5-4ba7-ad94-7d1d8621f730,2025-06-01,shipped,debit_card,standard,91542 Christopher Points,Suite 323,South Joshuahaven,New Jersey,38252,Thailand,True,0.0,42.19,22.0,560.51,,2025-06-01 01:04:51,2025-08-17 01:27:05,496.31999999999994
578bfaa0-a4f2-4436-a83b-23710d1af466,8a561399-baea-44c3-a00a-09019e97e6b3,2025-01-02,delivered,credit_card,pickup,0107 Hudson Village,,East Jillstad,New York,25429,Qatar,True,0.0,556.88,10.16,7118.56,,2025-01-02 07:39:15,2025-05-27 15:04:34,6551.5199999999995
29a2acd6-62d5-4ded-b1c8-af9dc60026ae,ef452441-102c-4c2e-921c-fda5b08bf59c,2025-04-01,shipped,cash_on_delivery,standard,280 Vance Lodge Suite 464,,East Michael,Missouri,41268,South Georgia and the South Sandwich Islands,True,36.77,23.48,0.5,263.41,,2025-04-01 05:16:12,2025-07-29 01:58:59,276.2
89736223-8319-4e23-93f1-408cdd9826ad,b26255e2-a4e5-40cd-a00c-d1f455af323b,2025-03-05,delivered,credit_card,express,2701 Stevenson Valleys Apt. 985,,Harthaven,Arkansas,53092,Jordan,True,0.0,199.16,4.92,2547.17,,2025-03-05 06:02:19,2025-05-13 08:35:43,2343.09
23b99f88-6262-4945-a2ae-390ecd343bfd,84b4d545-b247-4a7a-9d83-0ae75289b4a4,2024-12-20,shipped,bank_transfer,express,8853 John Meadow,,Rothmouth,Indiana,03727,El Salvador,True,0.0,207.29,8.17,2654.21,,2024-12-20 16:51:29,2024-12-22 22:43:01,2438.75
553ae5b2-cb3b-44e1-bf0a-9ce7ba13ddea,29d6c0fc-1164-4582-aefc-8884cb10bb2e,2024-09-08,delivered,debit_card,standard,65673 Lopez Underpass Apt. 687,,Jonesberg,Wyoming,68000,Slovakia (Slovak Republic),True,20.9,414.64,20.26,5292.06,,2024-09-08 05:50:00,2024-12-21 14:55:28,4878.0599999999995
55c51c4a-44f2-4799-9ec1-d88b4d53c653,b5abfdaa-b456-49b5-9712-7a5bc32effa6,2024-12-02,delivered,cash_on_delivery,standard,2533 Smith Extension,Suite 908,Castillofort,Ohio,64470,Congo,True,0.0,106.45,4.1,1362.87,,2024-12-02 08:38:22,2025-07-20 13:33:39,1252.32
be43bf96-1256-455c-9903-d07c07aa29f9,bdf95514-8258-4338-9648-cd9db24e28a7,2025-07-15,cancelled,debit_card,express,6342 Reilly Keys Suite 462,,South Patriciamouth,Georgia,64747,Czech Republic,False,43.6,58.94,15.24,724.01,,2025-07-15 20:32:55,2025-08-18 16:36:43,693.43
b4f65214-87d5-403e-8e65-aafb332adb4d,a94f81ab-37bc-41ff-9f7f-c3c0625914fa,2025-04-07,delivered,debit_card,express,5289 Kathy Common Suite 696,,Valenciafort,Virginia,16830,Gibraltar,True,0.0,231.26,12.64,2964.62,,2025-04-07 03:40:46,2025-08-15 10:09:45,2720.7200000000003
9ec90566-66b6-42c0-bf06-af0cdcab05c1,428271f8-274f-40e6-9b05-3067eaae39da,2025-04-20,delivered,cash_on_delivery,pickup,75925 Nielsen Mount,Suite 668,Port Arthurtown,Hawaii,59273,Cote d'Ivoire,True,27.61,26.44,24.13,334.0,,2025-04-20 19:53:56,2025-05-08 10:27:13,311.04
c8fa2c96-8dee-42e5-9f2b-5c16f397a173,cb53f672-060c-435a-9bed-b1dfb55ca9dd,2024-11-19,processing,debit_card,express,65125 Hoffman Mountains Apt. 523,Suite 021,New Cherylton,Montana,38013,Cote d'Ivoire,True,0.0,516.31,2.48,6593.06,,2024-11-19 23:11:26,2025-05-03 21:27:22,6074.27
abb92142-7385-42b0-920b-a60184d2233e,2d84f2fd-5922-4019-814b-822061943772,2025-04-18,delivered,debit_card,overnight,9447 Mitchell Ranch Apt. 050,,North Ann,Idaho,63748,Tonga,True,0.0,376.48,21.4,4827.07,,2025-04-18 15:07:57,2025-06-30 06:46:51,4429.19
889cc232-2817-46c9-a950-d728a5b0f8a4,10f43fe0-8820-42c9-ad06-60f26e3b2120,2025-03-31,delivered,credit_card,pickup,91677 Kristin Pine,,Fostershire,Wisconsin,36797,Kiribati,True,0.0,315.27,16.27,4040.57,,2025-03-31 16:18:09,2025-05-18 01:10:39,3709.03
770719b1-5adf-45be-b4bf-a0ac11a8425d,c7bc9b3b-08a8-4311-98b8-f1a9514721e7,2025-08-11,delivered,cash_on_delivery,express,83927 Jennifer Pine,Suite 278,Nolanshire,Alabama,84114,Congo,False,0.0,53.7,2.51,688.0,,2025-08-11 16:40:30,2025-08-18 16:37:06,631.79
9c130ca3-74f8-4750-ac40-4aaa84bff8f7,967574a1-93cf-4fff-b888-d90fb54dbed6,2024-08-28,shipped,credit_card,express,1297 Sandra Street Suite 716,,East Timothyton,Connecticut,66507,Philippines,True,0.0,159.25,11.52,2044.34,,2024-08-28 01:42:42,2024-10-04 21:57:39,1873.5700000000002
41b4eaec-5482-43a5-a89d-ed4654dbbf61,59c5e463-09c4-40bc-b6e6-6211add02b0e,2024-08-27,delivered,cash_on_delivery,pickup,55278 Richardson Crest Apt. 710,,Patriciaborough,Texas,66115,Qatar,True,34.64,104.28,8.75,1305.26,,2024-08-27 08:40:19,2024-11-14 01:01:20,1226.87
94bf3ca8-93e7-4b19-a383-194df6e1e23b,4acdb8f2-3d51-4c7d-88de-7a3aa199d887,2024-12-16,delivered,debit_card,pickup,789 Rodriguez Throughway Suite 797,,New Ryanport,New Jersey,53877,Brunei Darussalam,True,0.0,334.88,13.35,4288.03,,2024-12-16 13:54:48,2025-07-27 19:39:59,3939.8
743f0200-e26a-4108-8be4-ccba805edb44,ea2982ff-43f5-4ba7-ad94-7d1d8621f730,2025-03-29,delivered,cash_on_delivery,standard,2334 Valencia Cliffs Suite 891,Suite 710,North Jamie,Ohio,57400,Eritrea,True,0.0,128.89,12.68,1657.92,,2025-03-29 06:02:48,2025-04-22 02:56:06,1516.35
a55fb815-df2c-4979-8ebe-17d52e1734e9,c22e12eb-73b3-4799-8f67-9af1c01ab537,2025-03-17,shipped,paypal,express,4717 Alison Lodge Suite 878,,Websterside,Hawaii,35888,Iceland,True,0.0,316.62,0.23,4041.85,,2025-03-17 01:53:11,2025-07-01 03:30:53,3725.0
95581393-27de-4847-a478-73be14af7067,ba210c42-fb56-484a-99b5-344f982b0603,2025-02-07,delivered,cash_on_delivery,standard,685 Jones Fork,,East Toddfort,Indiana,10920,Greenland,True,30.87,595.02,10.58,7575.02,,2025-02-07 14:25:13,2025-03-12 11:36:28,7000.29
3d4e49c2-3f2e-4f7b-b350-38c105aa7e89,4e6cc02c-e090-4d82-ab1c-e44542e077d3,2025-01-05,processing,bank_transfer,pickup,3612 Jennifer Square,,Lake Paulport,Michigan,11743,Philippines,True,0.0,130.6,14.88,1681.9,,2025-01-05 15:22:03,2025-08-04 23:51:41,1536.4199999999998
f1f0d0df-e5d2-4642-891a-18fffddceb63,f6b49881-ebab-44dc-b429-c2b2e5eadec3,2024-12-28,delivered,cash_on_delivery,overnight,08981 Howell Views,,Port Davidmouth,Rhode Island,87673,Malawi,False,13.79,71.98,23.84,928.82,,2024-12-28 15:09:31,2025-02-21 16:14:18,846.79
2531f51c-18e3-433d-b165-9a7fd5252c22,5b48d838-a9f4-4aff-aeda-fc01d22f197c,2025-06-28,delivered,paypal,standard,343 Megan Road Suite 741,,Mayerville,Florida,31382,Nauru,True,0.0,44.0,12.97,574.65,,2025-06-28 03:06:05,2025-08-20 06:32:56,517.68
d8ca8da5-e81d-4fa4-8cc1-73d2cada1840,4cfe4f31-8d76-4e2b-8d35-521b5e92bb7b,2025-04-13,delivered,cash_on_delivery,standard,99796 Hunt Rest,,Pattonview,Illinois,65046,Brunei Darussalam,True,0.0,83.0,0.7,1060.19,,2025-04-13 23:59:02,2025-08-15 00:57:20,976.49
222914cb-acba-4892-8fda-06ce172592a1,ae712c68-7ecb-49b3-a811-1de02a4c6126,2025-05-14,delivered,debit_card,pickup,7523 Flynn Mall,,South Craig,Texas,83655,Portugal,True,41.78,178.73,24.66,2264.36,,2025-05-14 00:07:33,2025-08-08 01:14:43,2102.75
87811c28-fbd8-46ff-961e-a982fd4ebcde,5dd0b560-ed8a-4927-8635-06fc722e424a,2024-11-01,cancelled,credit_card,pickup,6130 Taylor Parks,,New Neilbury,Minnesota,28027,Aruba,True,0.0,277.48,0.45,3542.35,,2024-11-01 00:53:22,2025-04-26 17:59:06,3264.42
57fb686c-6f49-4dbc-b98a-dd018ea4ed99,337fb510-7a02-4e72-b66a-d33a03fabcff,2025-02-09,delivered,paypal,overnight,87163 Edwards Via,,Meyershaven,Kentucky,67790,Djibouti,True,43.86,488.92,14.33,6211.44,,2025-02-09 15:40:13,2025-05-30 03:18:05,5752.05
1b1cc1b8-4a24-42c8-a355-b0df4e5e6f7e,ab5198c1-4bca-49b4-aec7-877c9d26a5ba,2025-06-26,delivered,paypal,pickup,1353 Lisa Curve Apt. 469,,Lake Anne,North Carolina,30128,Kenya,False,0.0,67.36,15.47,875.35,,2025-06-26 19:40:18,2025-06-30 19:58:01,792.52
c7b28c3f-b9fd-4f28-9fc9-726e2f79a048,beff2a31-c22d-4d25-9118-ea2d378cef66,2025-08-02,delivered,credit_card,overnight,47101 Suzanne Pass,,Lake Maria,Iowa,11455,Belgium,False,46.27,73.55,11.18,903.78,,2025-08-02 21:51:47,2025-08-16 07:15:09,865.32
a6e1b9f0-e042-4798-9218-3b891c9eebd1,28e28a23-e74b-48a9-8931-1d781e17d1eb,2025-02-09,pending,debit_card,standard,445 Todd Roads Suite 966,,Lake Sarah,Georgia,67134,Christmas Island,True,0.0,57.07,10.08,738.55,,2025-02-09 15:35:14,2025-05-14 19:50:41,671.4
3e1290db-fa96-4c46-bb35-476fe2439a06,6811b4e8-c5d0-4fce-8d1e-a415fe9001f6,2025-02-04,delivered,paypal,express,78831 Benjamin Meadow Suite 712,Apt. 786,Nataliebury,Illinois,74150,Congo,False,0.0,300.25,7.32,3839.94,,2025-02-04 12:27:08,2025-07-20 08:41:34,3532.37
cbfc6c30-037e-40ec-bafc-91a0703aa832,1bf8c76a-c7a7-4d7a-85c5-54455768fa7d,2025-06-03,delivered,bank_transfer,overnight,548 Scott Roads Suite 481,,Sandersview,Oregon,68488,United Kingdom,True,0.0,5.78,12.0,85.74,,2025-06-03 11:09:54,2025-08-09 13:59:41,67.96
d8646d7f-281b-4d58-a5ea-887f7532d8b3,74a8e532-2574-461b-8d8f-f4e2d9457695,2024-09-25,delivered,cash_on_delivery,pickup,296 Christine Inlet,Suite 909,Terranceville,Michigan,94573,Guatemala,False,0.0,192.75,0.78,2461.15,,2024-09-25 11:22:14,2024-12-26 01:21:01,2267.62
06724964-5c97-4156-81b8-8248bb9ea1dd,b691d057-2822-4260-8012-8c642183a92b,2024-10-12,delivered,credit_card,standard,58885 Patricia Divide Suite 023,Apt. 404,New Amandabury,Colorado,30299,Cook Islands,False,0.0,125.99,24.22,1632.39,,2024-10-12 06:28:35,2025-06-26 14:25:29,1482.18
2211895f-cc40-4865-8b5a-0464e6db6f00,d2c10804-8a56-4814-a1f1-9fe07c17961c,2025-06-18,cancelled,bank_transfer,pickup,568 Briana Garden,Suite 893,Freyshire,Maine,49372,Niue,True,0.0,203.05,22.56,2614.43,,2025-06-18 17:47:34,2025-07-21 20:57:47,2388.8199999999997
d5139d08-98bd-4af7-b69c-fbcf736f506a,a853014d-242a-4368-962b-bc6c4daf21c0,2025-07-31,delivered,paypal,standard,17278 Lewis Valley Suite 457,,Port Ryan,Delaware,33415,Netherlands Antilles,True,16.18,29.52,8.6,369.26,,2025-07-31 08:53:46,2025-08-12 23:13:27,347.32
4f2f9f21-74ea-44d5-b2a7-2a7bb7b9a47d,e6326cf1-5e17-4a76-83eb-e1040b4809a0,2025-01-22,delivered,paypal,pickup,018 Alvin Shoals Apt. 900,,Lake Emily,Colorado,04145,Kenya,True,0.0,164.76,3.12,2106.18,Vote available describe will need economic million carry. Five region your write no inside.,2025-01-22 17:32:02,2025-03-06 10:17:13,1938.3
163260cf-6276-4da0-9867-9fab497c944b,9a009e78-182a-4b8f-ad49-71620850efbb,2025-04-01,shipped,paypal,pickup,5092 Richard Square,,Sarahville,Minnesota,18000,Kiribati,True,0.0,35.4,22.52,474.4,,2025-04-01 00:44:38,2025-04-19 06:56:57,416.48
5c866375-6edc-450f-9be0-4a2b9b65b303,ca53947e-aac8-45d0-9b16-6ed3d7fc0c3a,2025-04-30,delivered,paypal,overnight,740 Dustin Ranch,,Bowmanmouth,Nebraska,35372,Burkina Faso,True,0.0,16.64,2.41,214.87,,2025-04-30 16:19:34,2025-06-30 12:41:31,195.82
71a77972-e080-4a45-a469-2c58ee180df8,d4c29281-280d-419c-82f7-0e15651a681c,2024-12-13,delivered,paypal,standard,7192 Margaret Motorway Apt. 213,,West Amy,Wyoming,03790,Thailand,True,16.65,542.84,8.69,6921.22,,2024-12-13 01:41:14,2025-05-19 03:29:35,6386.34
41895463-b367-491d-91fb-0fb940c71fa2,00d1205b-9504-452d-b765-00cd319ebd20,2024-09-25,delivered,cash_on_delivery,standard,270 Ortega Trail,Apt. 661,Port Holly,Delaware,18443,Cuba,True,9.24,31.31,2.29,392.7,,2024-09-25 16:54:25,2025-05-15 12:33:57,368.34000000000003
d069f1af-d3ae-40e8-9249-01f6e0afb09e,7a49e676-cd0a-42ba-8f2a-b2a297f17374,2024-10-17,delivered,bank_transfer,express,8022 Jennifer Junction,,Bakerport,Wisconsin,35610,British Virgin Islands,True,0.0,5.02,11.58,75.67,,2024-10-17 11:30:07,2024-12-05 09:41:23,59.07
6cda5dbc-b520-4a33-810a-b8a988ceafca,00377c6d-2b32-443f-a7f7-425fc7857cce,2025-07-11,shipped,cash_on_delivery,express,43842 John Keys Apt. 158,,South Julie,Hawaii,33942,Norfolk Island,True,0.0,83.3,8.03,1071.3,,2025-07-11 19:54:46,2025-08-16 00:26:02,979.97
fad3de48-6916-4e7a-847e-1ba6824066b9,c27bfc73-d0b4-4cef-8d91-485664a0cb44,2025-08-14,delivered,paypal,express,85923 Campbell Unions Apt. 321,,North Christinaview,New Mexico,04831,Bangladesh,True,0.0,62.33,7.82,803.41,,2025-08-14 00:23:04,2025-08-20 00:08:31,733.26
e842f9c1-e02f-46a9-a190-aa7496851a02,41fb071e-bc5b-4702-a4fa-0f3210fae9ce,2025-07-22,delivered,paypal,standard,396 Lisa Corner,,Lake Elizabethton,New Jersey,83435,Jordan,True,0.0,101.57,13.23,1309.78,,2025-07-22 02:26:49,2025-08-02 09:16:44,1194.98
4cc4fba9-5eac-4c36-810e-cd2e93b1d5db,a2fddce0-a506-4b90-93a2-d56cee650ba2,2025-02-25,delivered,credit_card,overnight,6712 Denise Roads Apt. 167,,Sarahbury,Arizona,20591,Bosnia and Herzegovina,True,0.0,132.52,19.12,1710.71,,2025-02-25 17:21:31,2025-03-21 19:12:28,1559.0700000000002
ef4f0b58-dc5f-4fb1-b5f4-a4d07f5cd6fd,54d8aba0-d686-4566-8909-47479063d0e8,2024-08-30,delivered,paypal,pickup,3267 Brenda Pike Suite 832,,Phillipschester,Louisiana,16878,Brunei Darussalam,True,0.0,177.98,7.39,2279.27,,2024-08-30 20:55:36,2025-02-09 16:24:47,2093.9
d1ab4292-259e-41b2-85f3-180b0628207d,e23e5a6a-c02c-4cb0-bbe4-96ac62bab6c1,2024-11-23,delivered,paypal,overnight,9683 Alice Fort,,North Timothy,New York,30785,Jersey,False,0.0,319.59,6.5,4086.01,,2024-11-23 18:06:23,2025-03-17 13:48:09,3759.92
cbaa6481-da2f-4a7d-ac0c-e51806c3d221,b016b1e4-f325-4e07-9713-618422d834c7,2025-06-06,shipped,paypal,express,54681 Day Junctions,,Thomasmouth,Oklahoma,65845,Pakistan,True,6.24,6.19,5.44,78.24,High media help. Organization hope way. Those ago he walk information movement.,2025-06-06 03:47:22,2025-07-02 13:34:09,72.85
feb72063-3fc3-4343-8ab9-075ee4cf54a4,e3a6e9b5-0ce1-4d50-be5a-0b569fc019ad,2025-04-11,processing,debit_card,express,6035 Miles Fields Apt. 255,,Timothyside,Colorado,63743,Nauru,True,0.0,167.96,4.56,2148.48,,2025-04-11 10:20:17,2025-06-28 10:20:50,1975.96
718dc5dd-db4c-4e81-8920-5549e03c443f,007f4229-bc23-4f91-afb6-6f7eb310be22,2024-11-02,delivered,cash_on_delivery,express,951 Keller Motorway,,Spencerton,Tennessee,20181,Costa Rica,True,0.0,16.39,4.35,213.52,,2024-11-02 05:17:20,2025-03-23 06:58:17,192.78
0352454c-1731-417b-a236-9c89704a92e1,8fa80a7b-14ca-49ab-8fc9-b47b8d8ab85c,2025-08-03,pending,cash_on_delivery,pickup,190 White Green Suite 241,Suite 749,Hillstad,Oklahoma,30685,Mongolia,True,0.0,387.71,3.06,4952.02,,2025-08-03 18:59:13,2025-08-04 01:27:11,4561.25
01fb2d3a-59c5-40db-94fa-68548c562208,b0df25b2-fd0e-49e2-86b4-0f10dfae68a5,2025-06-20,delivered,debit_card,overnight,318 Rebecca View Apt. 181,,Aprilstad,Arizona,55990,Bosnia and Herzegovina,True,0.0,51.72,12.8,673.04,,2025-06-20 15:37:00,2025-08-01 13:05:41,608.52
c09f6a1f-fed5-4ce0-b226-ef93ef3a01cd,31269a26-e4d7-4dcd-ac38-9c4b74206cf4,2025-03-31,delivered,paypal,pickup,44060 Kyle Shores Apt. 229,,Patelborough,Wyoming,03209,Niue,True,19.08,193.52,2.19,2453.29,,2025-03-31 14:22:43,2025-08-16 13:11:06,2276.66
152b3203-1a21-4760-930f-1f0c3eed5e88,04eb88fe-ae93-431e-915a-c6b823888584,2025-03-31,delivered,debit_card,pickup,9229 Jessica Terrace,,Lake Pamelastad,Wisconsin,45964,Timor-Leste,True,0.0,55.53,5.25,714.08,,2025-03-31 20:24:47,2025-05-01 11:28:19,653.3000000000001
83d6a11b-09db-4ccb-90b4-cf73e9c5adee,f2ce5f6e-733c-4cc7-ba1f-8995ddf97dc7,2025-02-21,delivered,paypal,pickup,770 Watson Valley Apt. 371,,Port Ericafurt,Georgia,40834,Ukraine,True,0.0,8.69,8.54,119.51,,2025-02-21 18:17:38,2025-05-23 19:44:45,102.28
9b39b1b8-3ce3-4690-b7b2-a4b9348c4ab1,1ba2eeb6-e307-4858-ba3d-41adb081a2a9,2025-02-01,delivered,credit_card,standard,590 Berg Vista Apt. 497,Suite 744,Chaseville,South Dakota,88962,Guinea-Bissau,True,0.0,120.31,11.99,1547.72,,2025-02-01 21:55:39,2025-05-09 15:38:30,1415.4199999999998
1b8e38eb-e53b-4463-b5b6-59f5e5143017,91f9761b-ac79-4c52-a703-af4524c49e42,2024-12-29,cancelled,paypal,express,4562 Gregory Cliff Suite 914,Apt. 186,Jamesstad,Washington,62023,Belarus,True,0.0,47.49,16.59,622.73,,2024-12-29 15:40:38,2025-01-27 12:29:05,558.6500000000001
49c269ce-a24d-47fc-ad56-3f8471014074,2ee0fce2-728b-43dc-aa18-4da1de6b9bd7,2025-02-28,shipped,paypal,pickup,97272 Mary Dale,Suite 554,Rayfort,Idaho,56980,Benin,False,0.0,523.29,7.44,6687.12,,2025-02-28 15:49:24,2025-03-27 16:13:17,6156.389999999999
498b16b9-ce1f-4eef-8aa9-3e02c98eea00,cc641785-06cd-4045-b717-69923a65e8c4,2024-12-01,delivered,cash_on_delivery,pickup,394 Jillian Lakes Suite 230,,Jonesberg,Tennessee,54495,United States of America,True,0.0,145.53,21.92,1879.51,,2024-12-01 12:05:28,2025-03-20 14:54:11,1712.06
03f9595e-b464-47bd-a895-646faee2e142,2cea9110-9151-4233-8024-acb30d595083,2024-12-03,delivered,cash_on_delivery,overnight,5173 Anderson Haven Apt. 382,,New Cheryl,Michigan,54071,Guam,True,0.0,2.85,2.78,39.21,,2024-12-03 01:37:22,2025-03-11 03:01:20,33.58
efaded69-62a0-4d2d-937d-eb4524906dc4,44aacf2b-88dd-4ff7-8c6c-e9539c5a95c4,2025-02-02,processing,bank_transfer,pickup,376 Alison Harbor Apt. 594,,South Rebekah,West Virginia,48986,Montenegro,True,0.0,20.19,21.14,278.82,,2025-02-02 15:34:10,2025-03-19 11:58:53,237.49
c5c78fd3-ab47-4cf8-8ef7-f2d37c9eb353,9519b4df-8835-4718-b3b7-b7e11576ef28,2025-07-19,processing,cash_on_delivery,express,8084 Henry Road,,Burtonfort,Iowa,71751,Lao People's Democratic Republic,False,0.0,83.29,2.05,1065.18,Nearly image floor system challenge. Structure impact together would.,2025-07-19 20:26:45,2025-08-06 00:07:53,979.8399999999999
a12f3444-5efc-45ac-b42b-9af057ddaa3e,b0d1a1d8-908c-4f3a-91db-d365d6424e4f,2024-11-11,delivered,cash_on_delivery,overnight,8824 Cheryl Spur Apt. 941,,Port Frank,Massachusetts,97796,France,True,0.0,73.94,2.47,946.3,,2024-11-11 02:57:24,2024-11-18 23:16:52,869.8900000000001
552129a3-334f-4c82-a4df-d175fd9f6f5f,b8bf878c-7b8d-4e77-8bc5-5c2894204e59,2024-11-21,shipped,bank_transfer,express,899 Yvonne Way Apt. 926,,Christinaburgh,Oklahoma,99458,Montserrat,True,0.0,32.01,2.08,410.63,,2024-11-21 18:10:22,2025-01-22 12:18:20,376.54
c69d4929-e40f-4fa5-ac2a-b1758133817b,35eb5c0a-a4d3-4383-bc7c-bef32bc13015,2025-07-26,pending,cash_on_delivery,overnight,4494 Carr Pass,,Webbshire,Florida,97507,Bhutan,False,4.1,102.99,6.14,1316.65,,2025-07-26 03:03:06,2025-08-01 18:56:32,1211.62
4cc060a1-81cf-4aa6-bb2b-1ccc55040974,08f1c9e7-5fed-4764-8396-509557ff1239,2024-09-30,delivered,credit_card,overnight,87200 Alexander Rapid Apt. 718,,East Suzanne,South Carolina,02408,Mozambique,True,41.05,210.87,18.45,2669.14,,2024-09-30 11:03:09,2025-01-26 07:13:43,2480.87
ee4dfda3-fe96-460b-9e5e-bc86558195a9,a853014d-242a-4368-962b-bc6c4daf21c0,2024-11-29,delivered,cash_on_delivery,express,750 Diaz Walks Suite 612,,West Travis,Louisiana,11125,Belarus,True,0.0,172.22,9.26,2207.55,,2024-11-29 18:44:54,2025-06-09 05:22:48,2026.07
1db03cca-57e2-4122-8179-f569c77db8c7,72f978e2-d587-46f4-b90e-83a5cf19c94e,2024-11-06,delivered,bank_transfer,express,450 Porter Meadows Apt. 461,Apt. 776,Silvaland,Delaware,04376,New Zealand,True,41.45,127.32,7.83,1591.61,,2024-11-06 15:01:21,2025-07-11 10:33:25,1497.91
aabf7dbc-7300-4e1e-8fc6-008890c62448,56f4b29a-2c3e-4633-b630-e1204ae7ffe4,2025-05-18,pending,bank_transfer,standard,973 Moore Forge,,Castilloville,Illinois,06495,Rwanda,True,33.67,59.51,0.5,726.47,,2025-05-18 13:26:12,2025-07-31 14:32:39,700.13
0e9d4f3e-f240-416e-8040-baea29abba27,b81eff45-cb16-4d97-91f1-3bae3b992865,2025-01-05,delivered,cash_on_delivery,standard,7442 Lee Forks,Suite 390,South Davidborough,Nebraska,91487,Ghana,False,0.0,228.09,21.32,2932.88,,2025-01-05 01:35:56,2025-08-18 08:29:23,2683.47
cef0ec1e-ae18-4704-abb2-72044d34c36e,fc152be8-c9dc-4e47-9735-cc735f0e18c4,2024-10-02,processing,paypal,overnight,1835 Green Mews,Suite 471,South Melissaburgh,Kansas,47539,New Caledonia,True,2.95,320.47,13.28,4101.06,,2024-10-02 02:41:36,2025-02-03 15:27:07,3770.2599999999998
0458fdd1-118d-41e4-bfe1-c564bd151503,0693d354-ef23-4108-a175-3362ffeee722,2024-10-04,processing,cash_on_delivery,standard,2545 Bradford Expressway,Suite 892,North Kyle,Missouri,17510,Cayman Islands,True,0.0,151.44,7.48,1940.53,,2024-10-04 16:34:42,2025-06-02 06:03:01,1781.6100000000001
34b65748-9af5-469d-9b05-6900212762db,4cfe4f31-8d76-4e2b-8d35-521b5e92bb7b,2025-05-03,delivered,paypal,pickup,428 James Courts,Apt. 846,South Michaelburgh,Nebraska,41693,Montenegro,True,21.99,62.47,5.43,780.81,,2025-05-03 03:17:04,2025-06-14 02:57:54,734.9
ca968442-f4c1-492f-87c6-9c07273f0d4b,fb4216d8-9e19-4101-a3d0-9878be80f5f9,2025-03-06,delivered,cash_on_delivery,express,888 Castro Shoal Apt. 818,Suite 672,Rodriguezmouth,Alaska,87706,United States of America,True,0.0,37.94,17.61,501.95,,2025-03-06 18:48:40,2025-07-20 20:19:18,446.4
b627047b-5471-4ce4-b927-4936e60982ad,6b482bc0-0b8b-43cf-a8dd-9418e74e1024,2024-09-21,delivered,bank_transfer,standard,3580 Michael Neck Apt. 633,,Lake Cynthia,Ohio,22107,New Zealand,False,0.0,286.3,6.16,3660.68,,2024-09-21 15:45:56,2024-10-26 17:14:26,3368.2200000000003
2ed67a2f-3152-412d-967f-4c1c70850b31,26445996-7f53-4433-a2a2-ae0e88b1c032,2024-09-16,delivered,bank_transfer,express,43801 Jennifer Causeway Apt. 865,,East Michellefurt,South Dakota,50174,Iraq,True,0.0,27.11,19.75,365.82,,2024-09-16 10:33:33,2025-01-24 14:20:33,318.96000000000004
22ea1e68-96d0-4525-8914-4345a8c491fa,006b6f02-dfbd-4523-83ee-eb82bd87c7e9,2025-04-29,shipped,bank_transfer,standard,5184 James Trafficway Apt. 490,,South Richardchester,Kansas,99301,Rwanda,False,0.0,83.79,11.79,1081.38,,2025-04-29 16:52:50,2025-05-24 06:43:20,985.8000000000001
f1701c53-70e0-49a0-9e84-45175fa0343c,5ce2b50f-1c36-43a1-a483-0722101c073a,2025-01-08,delivered,cash_on_delivery,pickup,0223 Page Prairie,,Michaelton,Mississippi,34009,United Arab Emirates,True,0.0,161.34,8.58,2068.05,,2025-01-08 18:39:28,2025-05-25 05:47:40,1898.13
864eb299-8f06-45ce-957c-af2e04df3992,856a4ac1-0b0d-4226-9014-956b276a7bc4,2024-10-22,delivered,bank_transfer,overnight,49867 Moore Branch,Suite 859,Port Travis,Wyoming,46219,Turks and Caicos Islands,False,0.0,32.97,1.91,422.77,,2024-10-22 01:15:37,2024-12-07 11:26:14,387.89
